LocalGovernment,Camp,Latitude,Longitude,SurveyDate,FlyingFoxesAbsent,BlackFlyingFox.Count,GreyHeadedFlyingFox.Count,LittleRedFlyingFox.Count,TotalSpecies.Count,EHP.CampId,CSIRO.CampId
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/01/08,FALSE,300,0,0,300,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/01/13,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/02/11,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/03/11,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/04/08,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/05/12,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/06/10,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/07/08,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/09/09,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/10/13,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/11/11,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,18/12/09,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/02/10,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/03/10,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/04/13,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/06/09,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/07/13,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/08/11,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/09/08,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/10/07,FALSE,100,0,0,100,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/10/12,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/11/10,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,19/12/08,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/01/12,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/02/09,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/03/09,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/04/12,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/05/11,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/06/08,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/07/12,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/08/10,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/09/13,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/11/09,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/11/15,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,20/12/13,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,21/01/11,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,21/05/10,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,21/06/13,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,21/08/09,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,21/09/07,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,21/09/12,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,21/10/11,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,21/11/08,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,21/12/07,FALSE,200,0,0,200,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,21/12/12,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,22/11/13,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Pitt St",-27.616585,153.303781,23/03/08,TRUE,0,0,0,0,125,603
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,15/01/10,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,15/02/13,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,15/03/13,FALSE,1000,1000,8000,10000,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,15/04/11,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,15/05/09,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,15/05/15,FALSE,2000,300,0,2300,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,15/06/12,FALSE,1148,766,0,1914,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,15/07/11,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,15/10/10,FALSE,965,241,0,1206,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/01/09,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/03/12,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/04/10,FALSE,800,0,0,800,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/05/08,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/07/10,FALSE,680,120,0,800,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/08/13,FALSE,1280,1920,0,3200,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/09/11,FALSE,984,985,0,1969,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/10/09,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/11/07,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/11/12,FALSE,687,76,0,763,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,16/12/11,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,17/02/12,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,17/05/13,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,17/06/11,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,17/07/09,FALSE,1650,0,0,1650,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,17/08/12,FALSE,1844,1844,0,3688,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,17/09/10,FALSE,1078,463,0,1541,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,17/10/08,FALSE,518,58,0,576,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,17/12/10,FALSE,570,380,0,950,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/01/08,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/01/13,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/02/11,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/03/11,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/04/08,FALSE,80,0,0,80,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/05/12,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/06/10,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/07/08,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/09/09,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/10/13,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/11/11,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,18/12/09,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/02/10,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/03/10,FALSE,1600,400,0,2000,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/04/13,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/06/09,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/07/13,FALSE,772,193,0,965,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/08/11,FALSE,949,1423,0,2372,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/09/08,FALSE,1000,0,0,1000,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/10/07,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/10/12,FALSE,1975,1316,0,3291,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/11/10,FALSE,359,538,0,897,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,19/12/08,FALSE,1000,0,0,1000,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/01/12,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/02/09,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/03/09,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/04/12,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/05/11,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/06/08,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/07/07,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/07/12,FALSE,1330,1330,0,2660,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/08/10,FALSE,1165,778,0,1943,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/09/13,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/11/09,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/11/15,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,20/12/13,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,21/01/11,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,21/05/10,FALSE,220,0,0,220,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,21/08/09,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,21/09/07,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,21/09/12,FALSE,2024,3036,0,5060,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,21/10/11,FALSE,880,880,0,1760,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,21/11/08,FALSE,1000,0,0,1000,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,21/12/12,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,22/11/13,TRUE,0,0,0,0,126,431
Redland,"Redland Bay, Weinam Creek Wetlands (Moores Rd)",-27.620871,153.306778,23/03/08,FALSE,280,0,0,280,126,431
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,07/07/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,14/02/13,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,15/01/10,FALSE,3750,0,71250,75000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,15/04/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,15/05/09,FALSE,2100,900,0,3000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,15/05/15,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,15/06/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,15/07/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,15/08/08,FALSE,1000,4000,0,5000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,15/10/10,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,16/01/09,FALSE,2400,400,1200,4000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,16/03/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,16/04/10,FALSE,6700,300,0,7000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,16/05/13,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,16/07/10,FALSE,500,14000,0,14500,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,16/08/13,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,16/09/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,16/10/09,FALSE,4000,0,0,4000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,16/11/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,16/12/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,17/02/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,17/04/09,FALSE,3500,0,0,3500,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,17/06/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,17/07/09,FALSE,6000,1500,0,7500,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,17/08/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,17/09/10,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,17/10/08,FALSE,500,4500,0,5000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,17/12/10,FALSE,500,0,0,500,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,18/02/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,18/03/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,18/05/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,18/06/10,FALSE,500,14500,0,15000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,18/07/08,FALSE,0,12000,0,12000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,18/09/09,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,18/10/13,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,18/11/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,18/12/09,FALSE,2625,1575,1050,5250,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,19/02/10,FALSE,3000,0,0,3000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,19/03/10,FALSE,4950,550,0,5500,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,19/06/09,FALSE,4000,1000,0,5000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,19/07/13,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,19/09/08,FALSE,2000,8000,0,10000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,19/10/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,19/11/10,FALSE,200,0,0,200,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,19/12/08,FALSE,1000,4000,0,5000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,20/01/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,20/02/09,FALSE,3000,2000,0,5000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,20/03/09,FALSE,5000,0,0,5000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,20/04/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,20/06/08,FALSE,0,17500,0,17500,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,20/08/10,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,20/09/13,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,20/10/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,20/11/09,FALSE,4000,0,0,4000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,20/12/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,21/01/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,21/05/10,FALSE,8400,5600,0,14000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,21/06/13,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,21/08/09,FALSE,2100,900,0,3000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,21/09/12,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,21/11/08,FALSE,1600,6400,0,8000,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,21/11/14,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,22/08/11,TRUE,0,0,0,0,127,432
Logan,Regents Park - Bennets Drive,-27.670041,153.048139,23/05/11,TRUE,0,0,0,0,127,432
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,05/02/13,FALSE,800,0,89000,89800,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,14/02/13,FALSE,1100,0,52000,53100,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,14/03/13,FALSE,1935,65,0,2000,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,15/04/11,FALSE,2150,550,0,2700,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,15/05/14,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,15/05/15,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,15/06/12,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,15/07/11,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,16/01/15,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,16/03/12,FALSE,1900,0,0,1900,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,16/05/13,FALSE,4000,16000,0,20000,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,16/08/13,FALSE,2420,9680,0,12100,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,16/09/11,FALSE,500,0,0,500,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,16/11/12,FALSE,3200,0,0,3200,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,16/12/11,FALSE,3000,0,0,3000,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,17/01/14,FALSE,500,800,100000,101300,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,17/02/12,FALSE,2200,0,0,2200,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,17/04/14,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,17/06/11,FALSE,900,2100,0,3000,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,17/08/12,FALSE,700,0,0,700,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,18/05/12,FALSE,1800,200,0,2000,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,18/07/14,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,18/11/11,FALSE,3500,0,0,3500,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,19/10/12,FALSE,3500,0,0,3500,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,19/12/14,FALSE,500,150,0,650,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,20/01/12,FALSE,2500,0,0,2500,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,20/04/12,FALSE,2250,250,0,2500,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,20/05/16,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,20/06/14,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,20/10/11,FALSE,1100,0,0,1100,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,20/11/15,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,20/12/12,FALSE,2400,0,0,2400,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,21/02/14,FALSE,100,5,30000,30105,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,21/06/13,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,21/09/12,FALSE,3000,0,0,3000,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,21/11/14,FALSE,1200,4200,600,6000,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,22/02/16,FALSE,0,0,10000,10000,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,22/08/11,TRUE,0,0,0,0,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,23/05/11,FALSE,1000,1000,0,2000,128,433
Logan,"Regents Park, Emerald Drive",-27.680013,153.036987,24/02/15,TRUE,0,0,0,0,128,433
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,12/03/12,FALSE,800,7200,0,8000,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,15/01/10,TRUE,0,0,0,0,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,15/04/11,TRUE,0,0,0,0,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,15/07/11,TRUE,0,0,0,0,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,15/10/10,TRUE,0,0,0,0,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,16/01/09,TRUE,0,0,0,0,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,16/04/10,FALSE,10,190,0,200,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,16/10/09,FALSE,833,417,0,1250,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,16/11/12,TRUE,0,0,0,0,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,17/04/09,FALSE,29,1,0,30,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,17/07/09,TRUE,0,0,0,0,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,17/09/14,FALSE,272,96,0,368,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,17/10/08,FALSE,1333,667,0,2000,129,435
Sunshine Coast,"Ringtail Creek, Tronson Road",-26.3279,152.9759,18/10/13,FALSE,100,20,0,120,129,435
